sampleID,max_prob
TCGA.AC.A3TN.BRCA.C3,0.5827581848950859
TCGA.DD.AAVS.LIHC.C3,0.8955831577446992
TCGA.BH.A1FD.BRCA.C4,0.8885168574573025
TCGA.ZF.A9R7.BLCA.C2,0.8870811488812439
TCGA.EB.A3Y7.SKCM.C3,0.7798703868318771
TCGA.BR.8289.STAD.C1,0.8662160440898905
TCGA.MX.A666.STAD.C1,0.541093310055804
TCGA.CN.4741.HNSC.C2,0.892710803461933
TCGA.NC.A5HG.LUSC.C2,0.8729806227160425
TCGA.AX.A1CJ.UCEC.C2,0.8526443953485351
TCGA.55.8616.LUAD.C3,0.8879252772637013
TCGA.55.1592.LUAD.C6,0.46834875111859253
TCGA.05.4417.LUAD.C3,0.6213428776173276
TCGA.OR.A5JZ.ACC.C3,0.8942658416655075
TCGA.X2.A95T.SARC.C1,0.6529988767805994
TCGA.AX.A3FT.UCEC.C2,0.7796744285849782
TCGA.25.1627.OV.C1,0.8503841325314669
TCGA.A8.A092.BRCA.C2,0.6882968494523432
TCGA.ER.A19T.SKCM.C1,0.5363778045868028
TCGA.XJ.A83G.PRAD.C3,0.6639570853510245
TCGA.AX.A1C7.UCEC.C2,0.7942646740722575
TCGA.CJ.5689.KIRC.C3,0.8920231189991418
TCGA.CJ.5678.KIRC.C2,0.7853297235642788
TCGA.5P.A9K6.KIRP.C3,0.7925334852550294
TCGA.51.4079.LUSC.C1,0.8678134942499653
TCGA.AA.A02Y.COAD.C1,0.8824713373196559
TCGA.24.1557.OV.C4,0.8825063409290739
TCGA.EB.A3Y6.SKCM.C1,0.7084597294645401
TCGA.CV.7411.HNSC.C2,0.6337318655036519
TCGA.BR.6563.STAD.C3,0.8843588300568737
TCGA.FD.A3B7.BLCA.C2,0.7760053646683545
TCGA.18.3412.LUSC.C1,0.8210393594383344
TCGA.2Y.A9H2.LIHC.C3,0.5391885840786805
TCGA.BS.A0V7.UCEC.C6,0.8841835533856814
TCGA.EO.A2CH.UCEC.C2,0.8968985321570948
TCGA.MR.A8JO.LIHC.C3,0.8973743157966662
TCGA.VP.A87J.PRAD.C3,0.6805871218192041
TCGA.AA.A024.COAD.C3,0.8648139231126669
TCGA.AC.A2QH.BRCA.C4,0.6406447643383348
TCGA.91.8499.LUAD.C2,0.8498416339596424
TCGA.IB.7646.PAAD.C2,0.8303869832668521
TCGA.AJ.A2QM.UCEC.C2,0.8960274519132222
TCGA.B5.A0JN.UCEC.C2,0.6609380104374915
TCGA.VQ.A91Q.STAD.C2,0.8887908880419573
TCGA.ZF.AA51.BLCA.C1,0.6702719725235213
TCGA.78.7539.LUAD.C3,0.8520311138108958
TCGA.UL.AAZ6.BRCA.C2,0.8472329606991011
TCGA.2G.AAG3.TGCT.C1,0.7433845971276631
TCGA.CC.A7II.LIHC.C1,0.8407727547583432
TCGA.55.A48Z.LUAD.C1,0.791158307078808
TCGA.BR.6566.STAD.C2,0.518189839977058
