"sampleID","prob1","prob2","prob3","prob4","prob5","prob6"
"TCGA.GS.A9TZ","0.0000022361120954883518","0.9848936200141907","0.01427985168993473","0.0007561677484773099","0.000021489733626367524","0.00004664124207920395"
"TCGA.GS.A9U3","0.000010068089068226982","0.9854387044906616","0.013797110877931118","0.00047059275675565004","0.0000301558684441261","0.0002533608640078455"
"TCGA.GS.A9U4","1.4541373616339115e-7","0.9999724626541138","9.162681067209633e-7","0.000026140076442970894","2.8042092026225873e-7","2.6393037089178506e-8"
"TCGA.RQ.A68N","5.040832320446498e-7","0.999914288520813","0.00005066293670097366","0.000031083553039934486","0.000001209581228067691","0.0000022883261863171356"
"TCGA.RQ.A6JB","0.00012293862528167665","0.998449444770813","0.0007496559410355985","0.00008568057091906667","0.00004060323044541292","0.0005516714882105589"
"TCGA.RQ.AAAT","0.0006154472357593477","0.9812167286872864","0.008562001399695873","0.00942692719399929","0.00014147708134260029","0.000037485438951989636"
"TCGA.VB.A8QN","0.0002024383284151554","0.9959789514541626","0.00355071690864861","0.00025702864513732493","0.000008418888683081605","0.0000024145467705238843"
"TCGA.FL.A1YF","0.10193778574466705","0.00014865603588987142","0.8977072238922119","0.0000684778715367429","0.00010814399865921587","0.00002976059477077797"
"TCGA.FL.A1YG","0.5396735668182373","0.056924860924482346","0.2951355278491974","0.1065489798784256","0.0016434566350653768","0.0000735453941160813"
"TCGA.FL.A1YH","0.030795399099588394","0.00006434675015043467","0.9689059853553772","0.00019191711908206344","0.00003677783388411626","0.000005493771368492162"
"TCGA.FL.A1YI","0.07487138360738754","0.000024495251636835746","0.9246281981468201","0.00041307092760689557","0.00006123062485130504","0.000001662081331232912"
"TCGA.FL.A1YL","0.0013196085346862674","0.00018312504107598215","0.997725784778595","0.0007473547011613846","0.00002312270771653857","9.796985978027806e-7"
"TCGA.FL.A1YN","0.007236307952553034","0.0021410088520497084","0.9875012636184692","0.0030071595683693886","0.00010677616228349507","0.000007481685770471813"
"TCGA.FL.A1YQ","0.39759838581085205","0.0011865171836689115","0.600763201713562","0.0003033986431546509","0.00012028670607833192","0.00002817667518684175"
"TCGA.FL.A1YT","0.05628564953804016","0.003896707436069846","0.9337714910507202","0.005694564897567034","0.00030016290838830173","0.000051420425734249875"
"TCGA.FL.A1YU","0.9941990375518799","0.0010435597505420446","0.003693645354360342","0.0010183285921812057","0.00004050524876220152","0.0000049109071369457524"
"TCGA.FL.A1YV","0.02853092923760414","0.003201865591108799","0.9661718010902405","0.001941268565133214","0.00015241252549458295","0.0000016847665165187209"
"TCGA.FL.A3WE","0.8014606237411499","0.00023485621204599738","0.19519177079200745","0.0030895022209733725","0.000022388934667105787","8.025427291613596e-7"
"TCGA.3N.A9WB","0.0019378779688850045","0.41253936290740967","0.000010045087037724443","0.5851058959960938","0.0004059377533849329","8.545442824470229e-7"
"TCGA.3N.A9WC","0.000025101466235355474","0.9805313944816589","0.018871229141950607","0.00027787694125436246","0.00020383064111229032","0.0000905409615370445"
"TCGA.3N.A9WD","0.00128557241987437","0.929608941078186","0.06869128346443176","0.00006433209637179971","0.00010789997759275138","0.00024201051564887166"
"TCGA.BF.AAP0","0.0006110799731686711","0.9928816556930542","0.004440132062882185","0.0003258148499298841","0.0001372071128571406","0.0016041329363361"
"TCGA.D3.A1Q1","0.09228647500276566","0.00007583034312119707","0.02253786288201809","0.8833160400390625","0.0017798851476982236","0.000003913802174793091"
"TCGA.D3.A1Q3","0.00776088610291481","0.20103907585144043","0.782787561416626","0.002416732022538781","0.0042549860663712025","0.0017407673876732588"
"TCGA.D3.A1Q4","0.9910780191421509","0.0010505066020414233","0.005764321889728308","0.0006602987414225936","0.0005280611803755164","0.0009188149706460536"
"TCGA.D3.A1Q5","0.7349260449409485","0.0008553683292120695","0.25624603033065796","0.007396273780614138","0.000507750257384032","0.00006856504478491843"
"TCGA.D3.A1Q6","0.036397822201251984","0.1365874856710434","0.00020082893024664372","0.826393187046051","0.00035315079730935395","0.00006750692409696057"
"TCGA.D3.A1Q7","0.00000339588177666883","0.999954104423523","0.00001902666554087773","0.000007696263310208451","0.0000016108876934595173","0.000014124430890660733"
"TCGA.D3.A1Q8","0.8916141390800476","0.005017668940126896","0.07283736765384674","0.0030441884882748127","0.0014723562635481358","0.026014285162091255"
"TCGA.D3.A1Q9","0.01038646511733532","0.8897997140884399","0.08993373066186905","0.008834807202219963","0.0007870897534303367","0.0002581784501671791"
"TCGA.D3.A1QA","0.000850893382448703","0.920235276222229","0.000034956243325723335","0.07884268462657928","0.000030335371775436215","0.0000058123555390920956"
"TCGA.D3.A1QB","0.000003451467364357086","0.9975716471672058","0.0022600884549319744","0.00007237125828396529","0.0000669982546241954","0.000025427872969885357"
"TCGA.D3.A2J6","0.01812204346060753","0.9687897562980652","0.005784135311841965","0.006870648358017206","0.00018480657308828086","0.0002485881559550762"
"TCGA.D3.A2J7","0.00018187257228419185","0.9995951056480408","0.00011806750990217552","0.00004526277189143002","0.0000141287746373564","0.00004553827238851227"
"TCGA.D3.A2J8","0.000003833964001387358","0.9999034404754639","0.000016043784853536636","0.00006876305997138843","0.0000026309244276490062","0.000005226871508057229"
"TCGA.D3.A2J9","0.000024764176487224177","0.13344481587409973","0.864920437335968","0.0011640385491773486","0.0002850275195669383","0.00016092862642835826"
"TCGA.D3.A2JA","0.00012855684326495975","0.9927001595497131","0.000001159071757683705","0.0071205804124474525","0.000007883439138822723","0.00004169269232079387"
"TCGA.D3.A2JB","0.0000802994763944298","0.9957140684127808","0.0038482157979160547","0.0001611283078091219","0.00012150742259109393","0.00007483685476472601"
"TCGA.D3.A2JC","0.0010065591195598245","0.927311897277832","0.06948480010032654","0.0005321361823007464","0.00041180168045684695","0.00125285389367491"
"TCGA.D3.A2JD","0.0013326489133760333","0.005787038244307041","0.9922905564308167","0.000045377884816844016","0.00008253290434367955","0.00046181297511793673"
"TCGA.D3.A2JE","0.0923369899392128","0.009264877066016197","0.0023225266486406326","0.8960062861442566","0.00006694118928862736","0.0000023412144400936086"
"TCGA.D3.A2JF","0.000013304853382578585","0.9997482895851135","0.00019393788534216583","0.0000385162747988943","0.000003889527761202771","0.000002062629619103973"
"TCGA.D3.A2JG","0.6466464400291443","0.006657002028077841","0.07458031177520752","0.2714030146598816","0.0007069544517435133","0.000006308267074928153"
"TCGA.D3.A2JH","0.000002057506435448886","0.9967041611671448","0.0031608636491000652","0.00012530031381174922","0.000006058384769858094","0.000001576203544573218"
"TCGA.D3.A2JK","0.1113324835896492","0.0006165829254314303","0.8706673383712769","0.014415252022445202","0.0016285832971334457","0.0013398239389061928"
"TCGA.D3.A2JL","9.023008828989987e-7","0.9999113082885742","0.00003703494803630747","0.00004749679646920413","0.0000012305088148423238","0.000002009498757615802"
"TCGA.D3.A2JN","0.6558953523635864","0.26760151982307434","0.07196109741926193","0.00013946309627499431","0.0012407239992171526","0.0031618946231901646"
"TCGA.D3.A2JO","0.0000818966727820225","0.9865793585777283","0.012559479102492332","0.0005072823259979486","0.00007428981189150363","0.00019773659005295485"
"TCGA.D3.A2JP","0.0015473790699616075","0.8893973231315613","0.10319849103689194","0.0012633622391149402","0.0009777545928955078","0.003615644993260503"
"TCGA.D3.A3BZ","0.1037876084446907","0.7168248295783997","0.043169401586055756","0.00008101962157525122","0.002368731889873743","0.13376837968826294"
"TCGA.D3.A3C1","0.023549603298306465","0.0984933078289032","0.8575659394264221","0.007107545621693134","0.0007621193653903902","0.012521478347480297"
"TCGA.D3.A3C3","0.0000216145836020587","0.9991700649261475","0.00010719242709456012","0.0006704825209453702","0.000028853723051724955","0.000001779703325155424"
"TCGA.D3.A3C6","0.0000033409864954592194","0.6273524761199951","3.968486339545052e-7","0.37264275550842285","9.926321808961802e-7","1.0909138481451919e-8"
"TCGA.D3.A3C7","0.07320300489664078","0.012908748351037502","0.8561770915985107","0.006760059390217066","0.0013880362967029214","0.04956311732530594"
"TCGA.D3.A3C8","0.0000018719674699241295","0.9998587369918823","0.00001489504302298883","0.00003467980423010886","0.000003618436039687367","0.00008618062565801665"
"TCGA.D3.A3CB","0.000043417800043243915","0.8148194551467896","0.16057521104812622","0.022348254919052124","0.0008418249781243503","0.001371794263832271"
"TCGA.D3.A3CC","0.28202831745147705","0.0029421530198305845","0.05911126732826233","0.6517086625099182","0.0023658829741179943","0.0018436956452205777"
"TCGA.D3.A3CE","0.0017045579152181745","0.8191083073616028","0.1782398670911789","0.0006282103131525218","0.0002615198609419167","0.00005752531797043048"
"TCGA.D3.A3CF","0.0009183506481349468","0.9915474057197571","0.006764435209333897","0.00031883452902548015","0.00010397650476079434","0.00034702260745689273"
"TCGA.D3.A3ML","0.02280599996447563","0.09359253942966461","0.0002718388568609953","0.8749567270278931","0.008371270261704922","0.0000016212667333093123"
"TCGA.D3.A3MO","0.3280421495437622","0.000027070429496234283","0.0014440867817029357","0.6690208315849304","0.0014528445899486542","0.000013045489140495192"
"TCGA.D3.A3MR","0.0026922475080937147","0.9682146906852722","0.02606300264596939","0.0003683515533339232","0.00016651570331305265","0.002495215740054846"
"TCGA.D3.A3MU","0.2502361238002777","0.011176559142768383","0.6453770399093628","0.0003666986303869635","0.00023026387498248369","0.09261331707239151"
"TCGA.D3.A3MV","0.029114598408341408","0.0012403848813846707","0.00020870710432063788","0.9693664908409119","0.00006431743531720713","0.000005425124982139096"
"TCGA.D3.A51E","0.00022366145276464522","0.9957597851753235","0.0035497371573001146","0.00019378984870854765","0.00021482804731931537","0.00005825183689012192"
"TCGA.D3.A51F","0.006067916285246611","0.4367021322250366","0.4547941982746124","0.02031724341213703","0.001316759386099875","0.08080180734395981"
"TCGA.D3.A51G","0.9148674607276917","0.07000444829463959","0.001935082022100687","0.01287863589823246","0.00027527057682164013","0.00003912874308298342"
"TCGA.D3.A51H","0.0000011581163334994926","0.9923151731491089","0.00756497960537672","0.00007915651804069057","0.000032971551263472065","0.000006510247203550534"
"TCGA.D3.A51J","0.0016469780821353197","0.9915778636932373","0.0053731705993413925","0.00017643168393988162","0.000600393395870924","0.0006251998711377382"
"TCGA.D3.A51K","0.0003951764083467424","0.9984434247016907","0.0006883899332024157","0.00019232086197007447","0.00024722411762923","0.00003348719110363163"
"TCGA.D3.A51N","0.00003864031896227971","0.9903824925422668","0.0007297418196685612","0.00870561320334673","0.00010050235141534358","0.000043021540477639064"
"TCGA.D3.A51R","0.6629478335380554","0.0015957870054990053","0.00022300652926787734","0.33505910634994507","0.0001737948041409254","4.327980320795177e-7"
"TCGA.D3.A51T","0.09278421849012375","0.22839199006557465","0.6705365180969238","0.006431731395423412","0.0012060404988005757","0.0006495130364783108"
"TCGA.D3.A5GL","0.05897679552435875","0.013667196035385132","0.0017263011541217566","0.9253978133201599","0.00017241202294826508","0.00005953384970780462"
"TCGA.D3.A5GN","0.9830169081687927","0.013850522227585316","0.002755926689133048","0.00017917549121193588","0.0001408154785167426","0.0000566879243706353"
"TCGA.D3.A5GO","0.0000014233600040824967","0.9998776912689209","0.0000029450038709910586","0.00011482548870844766","7.657229730284598e-7","0.0000022816880118625704"
