"sampleID","prob1","prob2","prob3","prob4","prob5","prob6"
"TCGA.GR.A4D6","4.726501856566756e-8","0.9999972581863403","4.366193877558544e-7","0.0000019410645109019242","3.257351011143328e-7","1.1107322173131706e-8"
"TCGA.GR.A4D9","3.7559408383458504e-7","0.9999914169311523","8.272621698779403e-9","0.000007873954018577933","2.7910371613870666e-7","1.3743258975296158e-8"
"TCGA.GS.A9TQ","2.0475633277783345e-7","0.9999973773956299","1.123080224374462e-7","0.0000015049478179207654","8.354014084943628e-7","1.8315945427005431e-9"
"TCGA.GS.A9TT","0.00003093959458055906","0.9970142841339111","5.492718742061697e-7","0.0029414009768515825","0.000012804887774109375","2.1817363915488386e-8"
"TCGA.GS.A9TU","5.401406433236389e-9","0.9999841451644897","0.0000031616066280548694","0.000012354320460872259","2.38465958091183e-7","1.207228734756427e-7"
"TCGA.GS.A9TV","1.936230689669749e-12","0.9999997615814209","1.7169486665746803e-10","2.897804733947851e-7","2.6166375732827873e-9","1.455749062961864e-11"
"TCGA.GS.A9TW","5.818900028486951e-9","0.9999997615814209","1.1122729820511879e-10","1.7046266975739854e-7","3.952312699340155e-9","5.863349250567751e-10"
"TCGA.GS.A9TX","1.0226328583939903e-7","0.9999364614486694","0.000004882089797320077","0.000052940358727937564","0.000005587231498793699","6.044793110504543e-8"
"TCGA.GS.A9TY","0.000026698133297031745","0.9993337988853455","0.000017910744645632803","0.0006121760234236717","0.000008773951776674949","6.385185429280682e-7"
"TCGA.GS.A9TZ","5.165937122519892e-10","0.9999406337738037","0.000021863328584004194","0.00003689727236633189","4.7214476239787473e-7","1.0843805853255617e-7"
"TCGA.GS.A9U3","2.5396090563845064e-8","0.9999616146087646","0.0000014436308219956118","0.000034118966141249985","0.0000019953497485403204","8.480648148179171e-7"
"TCGA.GS.A9U4","1.5032322608909965e-10","0.9999994039535522","1.1594512676349478e-11","5.380959464673651e-7","3.915035240442677e-10","2.220606858116536e-11"
"TCGA.RQ.A68N","2.7443356476197778e-9","0.9999991655349731","3.2934080462787563e-10","7.909187047516753e-7","9.027313119247538e-9","1.168289576192194e-9"
"TCGA.RQ.A6JB","0.0000029929899483249756","0.9999510049819946","4.4668755805332694e-8","0.00004297483974369243","0.0000024885866878321394","5.139575023349607e-7"
"TCGA.RQ.AAAT","0.0002280982880620286","0.9856337904930115","0.00005375565524445847","0.013832144439220428","0.00024851338821463287","0.0000036705519050883595"
"TCGA.VB.A8QN","0.000010299178029526956","0.9999634027481079","1.36175506426639e-8","0.00002583389687060844","4.225325085371878e-7","6.769599991685027e-9"
"TCGA.FL.A1YF","0.011665652506053448","2.636633382735454e-7","0.9871826171875","2.0116685561788472e-7","0.0000013474115121425712","0.0011499292450025678"
"TCGA.FL.A1YG","0.8995353579521179","0.0033583170734345913","0.07778417319059372","0.019087053835392","0.0001430523843737319","0.00009204149682773277"
"TCGA.FL.A1YH","0.28253307938575745","0.000002598706942080753","0.7173711061477661","0.000021718631614930928","0.000005847152351634577","0.00006562544876942411"
"TCGA.FL.A1YI","0.018986983224749565","2.7206840513827046e-7","0.980989396572113","0.000002344825134059647","0.0000022136825919005787","0.000018741462554316968"
"TCGA.FL.A1YL","0.0001424112415406853","0.000004432631158124423","0.9998434782028198","0.000008533664185961243","8.118558412206767e-7","2.903002211951389e-7"
"TCGA.FL.A1YN","0.0002290555275976658","0.000012509627595136408","0.9996776580810547","0.00006660755025222898","0.0000020802983726753155","0.000012053623322572093"
"TCGA.FL.A1YQ","0.9927306771278381","0.0000024217133614001796","0.007251707836985588","0.0000028583945095306262","0.0000015972648270690115","0.000010778695468616206"
"TCGA.FL.A1YT","0.004513842053711414","0.000008616817467554938","0.9953919649124146","0.00004318483479437418","0.000009672473424870986","0.00003277868017903529"
